LightValue,TempVal,Classifier
2065,39.3,on
2065,39.74,on
2065,40.3,on
2064,39.74,on
2067,39.16,on
2068,38.87,on
2065,40.3,on
2066,39.16,on
2066,40.46,on
2066,39.16,on
2065,39.88,on
2065,39.74,on
2064,40.32,on
2066,39.3,on
2064,39.88,on
2067,39.3,on
2066,39.88,on
2064,40.32,on
2063,40.32,on
2064,41.48,on
2064,39.3,on
2064,39.16,on
2066,39.74,on
2064,41.19,on
2069,40.32,on
2066,39.88,on
2066,40.3,on
2066,39.16,on
2061,39.74,on
2062,40.3,on
2067,40.32,on
2064,39.16,on
2065,39.16,on
2066,39.3,on
2064,39.74,on
2064,38.58,on
2066,39.74,on
2070,40.32,on
2068,40.32,on
2063,38.87,on
2065,40.32,on
2065,40.32,on
2065,40.32,on
2065,39.74,on
2065,40.32,on
2065,39.3,on
2068,40.3,on
2064,40.32,on
2067,39.3,on
2067,39.74,on
2064,39.74,on
2065,39.16,on
2066,39.45,on
2065,38.87,on
2068,39.88,on
2066,39.3,on
2067,39.74,on
2067,39.3,on
2065,39.3,on
2066,39.74,on
2068,39.3,on
2067,39.88,on
2067,39.88,on
2066,39.88,on
2067,39.88,on
2067,39.74,on
2067,40.3,on
2064,39.16,on
2070,39.88,on
2068,40.32,on
2070,39.88,on
2067,40.32,on
2068,39.74,on
2068,40.9,on
2067,39.3,on
2066,40.32,on
2068,39.74,on
2069,39.74,on
2067,40.32,on
2065,38.72,on
2068,39.3,on
2069,39.16,on
2069,39.88,on
2066,39.88,on
2065,38.72,on
2067,39.74,on
2068,39.16,on
2064,39.88,on
2068,39.88,on
2068,38.58,on
2070,39.74,on
2066,39.74,on
2068,38.72,on
2068,39.1,on
2066,40.32,on
2064,40.46,on
2070,38.87,on
2068,40.32,on
2068,39.3,on
2063,40.32,on
2069,38.87,on
2069,38.72,on
2067,40.32,on
2065,39.74,on
2066,39.1,on
2070,38.58,on
2066,39.3,on
2066,40.61,on
2068,39.16,on
2067,39.3,on
2065,39.88,on
2065,40.32,on
2065,39.3,on
2067,39.3,on
2066,38.72,on
2070,39.74,on
2069,39.16,on
2065,39.16,on
2061,39.16,on
2063,39.74,on
2064,39.16,on
2066,39.3,on
2060,39.88,on
2067,39.74,on
2065,39.3,on
2066,38.72,on
2067,40.32,on
2064,39.16,on
2067,38.87,on
2066,39.3,on
2069,39.74,on
2064,38.29,on
2067,39.88,on
2064,39.3,on
2068,40.32,on
2064,40.46,on
2064,39.1,on
2067,39.74,on
2067,40.3,on
2064,38.14,on
2067,39.74,on
2067,40.3,on
2066,39.74,on
2065,39.3,on
2067,39.74,on
2066,39.3,on
2065,38.72,on
2066,39.88,on
2068,40.32,on
2062,38.58,on
2065,40.32,on
2067,39.3,on
2064,39.74,on
2066,39.3,on
2066,39.3,on
2066,39.88,on
2062,39.16,on
2078,39.3,on
2068,39.3,on
2066,39.45,on
2069,39.74,on
2069,39.16,on
2069,38.58,on
2064,39.3,on
2066,39.88,on
2066,38.58,on
2068,40.32,on
2066,40.3,on
2067,39.3,on
2069,40.46,on
2065,39.88,on
2065,40.3,on
2066,39.3,on
2067,39.74,on
2065,39.3,on
2066,40.32,on
2066,39.74,on
2068,38.87,on
2066,39.3,on
2066,39.88,on
2067,39.74,on
2067,40.32,on
2067,38.14,on
2067,39.16,on
2067,39.88,on
2070,39.74,on
2065,38.58,on
2068,40.32,on
2066,39.3,on
2070,38.87,on
2069,37.71,on
2067,39.59,on
2072,39.74,on
2071,39.3,on
2072,39.3,on
2072,41.19,on
2073,39.74,on
2072,39.74,on
2073,39.88,on
2071,40.3,on
2072,39.74,on
2072,40.9,on
2070,39.16,on
2067,39.74,on
2070,38.14,on
2069,38.58,on
2068,37.71,on
2066,40.46,on
2066,40.3,on
2068,38.58,on
2068,38.87,on
2067,39.74,on
2066,38,on
2068,38.58,on
2068,36.98,on
2067,40.3,on
2063,38.72,on
2068,39.16,on
2066,38.14,on
2068,38.87,on
2066,39.74,on
2068,36.98,on
2068,38.87,on
2066,39.3,on
2069,38.72,on
2069,39.16,on
2068,39.1,on
2066,41.4,on
2067,39.16,on
2070,38.58,on
2067,39.16,on
2065,39.88,on
2067,39.3,on
2068,39.88,on
2068,38.72,on
2065,38.14,on
2065,39.3,on
2070,39.3,on
2066,39.88,on
2065,39.88,on
2066,39.74,on
2068,39.88,on
2067,39.16,on
2064,39.74,on
2065,39.3,on
2068,38.72,on
2068,39.16,on
2066,38.14,on
2070,40.32,on
2070,39.45,on
2067,39.3,on
2067,39.16,on
2070,39.45,on
2067,38.58,on
2067,39.74,on
2070,38,on
2069,39.16,on
2067,39.3,on
2070,39.74,on
2067,38.87,on
2069,39.3,on
2068,39.74,on
2069,41.62,on
2067,39.88,on
2067,39.3,on
2070,39.3,on
2069,39.74,on
2067,40.46,on
2073,40.46,on
2068,39.74,on
2070,40.32,on
2068,39.1,on
2068,39.3,on
2072,39.74,on
2069,39.45,on
2069,40.32,on
2069,40.46,on
2072,40.3,on
2075,39.74,on
2068,40.46,on
2071,39.1,on
2069,39.74,on
2067,40.32,on
2070,40.3,on
2071,39.3,on
2070,39.88,on
2072,39.74,on
2071,40.3,on
2068,39.3,on
2068,40.3,on
2067,39.3,on
2068,39.88,on
2070,39.74,on
2068,39.74,on
2067,39.88,on
2068,39.3,on
2068,40.32,on
2072,39.3,on
2069,39.3,on
2072,39.74,on
2070,39.74,on
2069,39.3,on
2070,40.46,on
2070,39.88,on
2071,39.88,on
2069,39.74,on
2072,39.74,on
2068,39.3,on
2068,40.46,on
2072,40.3,on
2069,40.3,on
2070,39.74,on
2069,38.87,on
2073,39.59,on
2071,40.32,on
2070,40.32,on
2065,39.74,on
2071,39.16,on
2069,36.98,on
2071,39.3,on
2070,39.16,on
2070,39.74,on
2069,43.22,on
2069,41.4,on
2070,38.72,on
2072,39.74,on
2069,39.1,on
2068,40.9,on
2067,39.3,on
2062,40.32,on
2068,39.1,on
2070,39.74,on
2071,39.16,on
2069,39.16,on
2069,38.14,on
2068,40.32,on
2070,39.3,on
2063,38.14,on
2067,40.9,on
2067,40.46,on
2071,38.14,on
2070,39.45,on
2071,38.87,on
2069,39.3,on
2070,39.74,on
2067,38.87,on
2067,38.14,on
2070,39.88,on
2070,38.72,on
2071,38.87,on
2069,38.87,on
2066,40.3,on
2067,39.3,on
2069,38.72,on
2070,38.14,on
2070,40.3,on
2069,39.74,on
2070,39.74,on
2068,39.1,on
2068,41.48,on
2068,39.3,on
2069,39.3,on
2072,40.3,on
2069,39.74,on
2068,39.16,on
2068,39.3,on
2065,38,on
2070,38.87,on
2071,39.74,on
2071,39.3,on
2068,39.16,on
2068,38.72,on
2068,40.3,on
2069,39.16,on
2071,38.72,on
2067,39.1,on
2069,39.16,on
2066,39.74,on
2068,39.74,on
2066,39.1,on
2070,40.32,on
2072,39.74,on
2068,39.3,on
2067,39.88,on
2070,39.88,on
2070,38.14,on
2069,40.3,on
2072,37.71,on
2072,39.88,on
2065,39.88,on
2070,40.46,on
2069,39.16,on
2069,39.3,on
2070,40.32,on
2068,39.74,on
2071,38.14,on
2069,39.74,on
2082,40.3,on
2074,40.3,on
2066,39.88,on
2073,39.88,on
2072,40.32,on
2070,40.32,on
2070,39.88,on
2070,38.72,on
2070,40.32,on
2069,39.3,on
2068,40.3,on
2070,40.46,on
2068,39.88,on
2068,40.17,on
2070,39.45,on
2069,39.3,on
2070,39.74,on
2070,39.3,on
2065,39.3,on
2068,40.32,on
2068,39.88,on
2072,40.32,on
2070,38.58,on
2314,47.42,on
2318,48,on
2318,48,on
2314,49.45,on
2309,48.58,on
2312,48,on
2316,48.44,on
2316,47.42,on
2312,49.2,on
2311,48.15,on
2313,48,on
2315,48.44,on
2303,48.29,on
2309,48.29,on
2317,47.86,on
2314,47.86,on
2312,48.44,on
2313,47.28,on
2315,47.28,on
2313,47.28,on
2311,48.73,on
2315,48.87,on
2315,47.42,on
2312,47.42,on
2314,48.44,on
2313,47.28,on
2314,47.42,on
2310,48.29,on
2310,49.16,on
2314,48.44,on
2313,48.58,on
2311,46.26,on
2312,46.26,on
2313,47.42,on
2314,48,on
2314,48.44,on
2319,49.2,on
2314,48.44,on
2312,49.2,on
2311,47.86,on
2311,48.44,on
2312,49.74,on
2313,48.87,on
2311,48,on
2311,46.26,on
2314,48,on
2315,48.58,on
2312,48.58,on
2312,47.86,on
2314,48.58,on
2314,48,on
2313,48.44,on
2312,48.44,on
2312,49.6,on
2316,47.86,on
2313,47.42,on
2310,47.86,on
2314,47.57,on
2315,46.84,on
2314,47.28,on
2314,47.42,on
2312,48.29,on
2315,48,on
2314,49.2,on
2312,48.15,on
2311,49.2,on
2316,49.31,on
2313,47.28,on
2309,47.42,on
2316,46.26,on
2315,47.13,on
2311,47.42,on
2310,46.99,on
2315,47.28,on
2315,47.42,on
2314,48.87,on
2309,46.12,on
2312,45.68,on
2316,47.42,on
2313,46.26,on
2309,48,on
2315,46.26,on
2316,47.42,on
2311,46.26,on
2312,49.2,on
2315,45.97,on
2315,46.84,on
2312,46.26,on
2311,47.13,on
2315,45.97,on
2316,46.26,on
2312,48.44,on
2309,47.42,on
2316,46.26,on
2316,46.26,on
2312,46.26,on
2313,49.2,on
2315,45.97,on
2314,46.84,on
2314,46.84,on
2314,47.28,on
2317,46.84,on
2314,46.84,on
2310,47.42,on
2311,49.45,on
2315,46.84,on
2317,46.7,on
2312,48,on
2308,48,on
2313,47.28,on
2316,47.86,on
2315,48.15,on
2310,46.84,on
2315,46.7,on
2314,46.99,on
2310,46.26,on
2311,48.87,on
2317,47.86,on
2316,46.84,on
2312,48.15,on
2310,48.44,on
2315,47.42,on
2316,47.42,on
2309,47.42,on
2312,47.57,on
2316,47.42,on
2316,47.28,on
2313,47.42,on
2313,47.13,on
2315,47.42,on
2317,47.28,on
2311,46.84,on
2310,47.86,on
2316,49.16,on
2315,47.28,on
2310,46.99,on
2312,47.86,on
2315,47.86,on
2317,46.84,on
2312,47.42,on
2310,47.42,on
2317,47.42,on
2316,47.42,on
2309,48,on
2312,48.73,on
2315,48,on
2316,47.28,on
2312,47.86,on
2312,47.28,on
2317,49.2,on
2316,47.28,on
2312,49.31,on
2313,49.16,on
2315,47.71,on
2315,48.58,on
2314,46.26,on
2311,47.13,on
2317,47.28,on
2316,47.86,on
2317,48.29,on
2310,48.58,on
2322,47.86,on
2318,47.86,on
2317,48.73,on
2313,49.2,on
2315,47.42,on
2316,48.15,on
2311,48.29,on
2314,47.42,on
2316,48.15,on
2316,47.42,on
2314,48.58,on
2313,47.86,on
2316,48.44,on
2315,47.42,on
2314,48.44,on
2312,48.29,on
2316,48,on
2316,48.44,on
2311,48.58,on
2311,48,on
2316,47.86,on
2315,47.86,on
2314,49.74,on
2311,48.58,on
2316,47.13,on
2315,48,on
2312,48.73,on
2311,47.86,on
2318,46.26,on
2315,48.44,on
2314,48.15,on
2310,48.29,on
2318,48.44,on
2316,48,on
2311,48,on
2313,48.44,on
2316,48.15,on
2316,48,on
2315,48,on
2313,46.26,on
2315,48,on
2316,47.42,on
2312,48.44,on
2311,48.58,on
2317,47.13,on
2316,46.84,on
2313,47.86,on
2313,48.44,on
2317,48.29,on
2315,48,on
2312,49.74,on
2312,48.15,on
2316,49.16,on
2318,47.86,on
2312,47.42,on
2315,48,on
2317,47.28,on
2315,47.28,on
2311,47.42,on
2313,49.2,on
2316,47.42,on
2315,49.2,on
2312,48.44,on
2313,47.13,on
2316,45.97,on
2316,46.84,on
2312,47.42,on
2313,48.44,on
2316,47.86,on
2318,45.1,on
2314,46.12,on
2315,46.7,on
2318,46.12,on
2316,46.26,on
2312,46.7,on
2313,48.15,on
2316,46.26,on
2316,46.99,on
2311,48.15,on
2313,48.29,on
2318,46.7,on
2315,44.81,on
2312,46.84,on
2314,48,on
2318,46.99,on
2316,47.28,on
2313,47.42,on
2314,47.86,on
2317,47.13,on
2316,47.42,on
2315,46.7,on
2315,48.58,on
2319,46.26,on
2315,47.86,on
2311,47.28,on
2314,48.44,on
2316,46.84,on
2315,47.28,on
2314,47.28,on
2312,47.42,on
2315,47.86,on
2318,46.84,on
2312,46.99,on
2314,48.15,on
2317,46.84,on
2316,47.86,on
2314,46.84,on
2316,47.42,on
2317,46.7,on
2316,47.28,on
2312,46.7,on
2315,48,on
2317,47.28,on
2313,47.86,on
2313,47.28,on
2313,48.58,on
2317,47.86,on
2318,47.28,on
2315,47.42,on
2313,48,on
2319,47.42,on
2316,47.28,on
2311,47.86,on
2312,48.58,on
2318,48.44,on
2316,47.42,on
2315,48,on
2314,48.73,on
2317,47.42,on
2316,47.42,on
2314,47.42,on
2313,48,on
2317,47.42,on
2322,48.44,on
2314,47.28,on
2315,48,on
2316,48.15,on
2315,48,on
2316,46.84,on
2315,48.73,on
2317,47.42,on
2313,47.42,on
2315,48,on
2313,48,on
2306,47.86,on
2313,48.44,on
2306,47.42,on
2316,47.86,on
2319,47.28,on
2315,47.13,on
2315,48,on
2312,48.44,on
2315,47.28,on
2316,47.28,on
2312,47.13,on
2315,46.84,on
2319,48,on
2316,48.44,on
2315,47.86,on
2315,48.44,on
2319,47.13,on
2315,47.86,on
2315,47.42,on
2314,48.58,on
2316,47.86,on
2316,47.86,on
2312,47.42,on
2315,48,on
2318,48.29,on
2316,47.42,on
2314,47.86,on
2316,48,on
2318,48.58,on
2313,47.42,on
2316,47.42,on
2317,48.73,on
2317,48.44,on
2316,47.42,on
2313,47.71,on
2313,48,on
2318,48.44,on
2316,48,on
2316,47.42,on
2314,48.44,on
2320,47.42,on
2317,47.28,on
2314,45.54,on
2315,49.16,on
2320,48,on
2318,47.28,on
2313,48,on
2315,48.44,on
2319,47.42,on
2315,47.42,on
2313,48,on
2316,49.31,on
2319,49.2,on
2317,45.1,on
2314,50.47,on
2315,48,on
2317,47.86,on
2316,46.26,on
2314,46.26,on
2315,48.15,on
2318,47.42,on
2316,47.28,on
2315,47.28,on
2316,48.29,on
2318,43.94,on
2316,46.26,on
2314,48.58,on
2316,48.58,on
2319,45.97,on
2317,46.84,on
2316,46.12,on
2316,48.15,on
2319,46.26,on
2316,45.97,on
2316,45.83,on
2316,49.74,on
2322,47.28,on
2317,46.12,on
2315,45.97,on
2318,48,on
2319,46.26,on
2318,46.12,on
2315,47.86,on
2316,48,on
2319,46.7,on
2316,46.26,on
2315,47.28,on
2316,48.44,on
2317,46.26,on
2318,46.99,on
2316,47.42,on
2315,48.58,on
2319,47.42,on
2317,46.12,on
2313,47.42,on
2318,48.58,on
2320,47.28,on
2317,45.68,on
2317,47.42,on
2315,48.58,on
2318,46.55,on
2318,46.84,on
2318,47.13,on
2317,48,on
2318,46.26,on
2318,47.42,on
2316,47.13,on
2317,48.58,on
2319,47.13,on
2316,45.68,on
2314,49.74,on
2316,48,on
2318,47.28,on
2318,47.57,on
2312,46.26,on
2316,48,on
2319,46.26,on
2317,46.7,on
2314,46.26,on
2317,48.15,on
2319,44.96,on
2317,47.28,on
2318,46.99,on
2317,48,on
2319,47.86,on
2313,47.28,on
2318,47.86,on
2316,48,on
2321,47.42,on
2317,47.28,on
2318,47.28,on
2321,48.29,on
2319,47.42,on
2318,47.42,on
2314,46.84,on
2319,47.42,on
2324,47.86,on
2314,47.28,on
2315,47.28,on
2318,49.16,on
2317,46.84,on
2318,47.42,on
2316,46.84,on
2318,48,on
2319,48.15,on
2317,47.71,on
2318,46.99,on
2318,47.42,on
2330,47.42,on
2321,47.86,on
2316,48.44,on
2317,47.86,on
2319,47.42,on
2319,47.42,on
2316,47.42,on
2317,47.86,on
2320,47.42,on
2318,47.42,on
2316,47.42,on
2318,48,on
2319,47.86,on
2318,47.86,on
2318,47.57,on
2317,47.42,on
2320,46.84,on
2316,48,on
2317,47.42,on
2317,47.42,on
2320,47.28,on
2312,47.42,on
2315,47.42,on
2320,47.42,on
2319,47.42,on
2314,48.58,on
2318,47.28,on
2317,48,on
2320,47.86,on
2318,48,on
2316,47.28,on
2316,48.29,on
2320,47.42,on
2317,46.12,on
2317,48.58,on
2319,48,on
2320,48.15,on
2316,48,on
2318,47.42,on
2318,46.26,on
2320,49.16,on
2318,46.84,on
2322,47.42,on
2319,47.42,on
2320,47.86,on
2320,46.26,on
2309,47.42,on
2317,47.86,on
2319,47.42,on
2319,47.86,on
2318,47.57,on
2320,48,on
2317,49.74,on
2318,49.16,on
2318,47.42,on
2318,46.84,on
2322,44.81,on
2319,46.26,on
2316,47.42,on
2320,48.58,on
2318,47.13,on
2316,48.87,on
2319,46.26,on
2318,48.44,on
2319,45.1,on
2320,45.68,on
2318,46.12,on
2318,47.71,on
2320,45.68,on
2318,46.12,on
2317,45.97,on
2319,47.28,on
2322,46.26,on
2317,46.7,on
2319,46.26,on
2319,48.15,on
2320,45.68,on
2318,46.26,on
2318,46.26,on
2317,48.44,on
2319,46.26,on
2317,46.26,on
2319,46.84,on
2320,47.86,on
2322,47.42,on
2319,46.26,on
2319,46.7,on
2321,47.42,on
2319,47.42,on
2319,46.26,on
2319,46.26,on
2319,47.28,on
2321,46.26,on
2319,46.84,on
2318,47.42,on
2318,47.42,on
2317,46.84,on
2320,46.84,on
2318,47.28,on
2316,46.26,on
2320,45.68,on
2318,47.28,on
2318,46.26,on
2318,47.57,on
2318,47.28,on
2317,46.99,on
2318,47.28,on
2320,47.42,on
2317,46.26,on
2318,46.99,on
2321,46.26,on
2318,47.86,on
2319,46.55,on
2318,46.99,on
2320,46.99,on
2320,47.13,on
2319,46.26,on
2318,46.7,on
2318,47.13,on
2320,47.42,on
2318,48,on
2320,46.55,on
2318,47.42,on
2318,48.15,on
2320,47.42,on
2320,47.28,on
2321,47.71,on
2318,46.26,on
2320,47.13,on
2320,48.58,on
2318,46.7,on
2316,48.73,on
2317,45.68,on
2320,46.26,on
2318,46.84,on
2318,48.15,on
2317,46.26,on
2319,47.28,on
2319,48.15,on
2319,48.29,on
2320,47.42,on
2318,46.84,on
2319,46.26,on
2320,46.26,on
2319,46.7,on
2319,48,on
2322,48.15,on
2320,45.68,on
2320,46.84,on
2320,47.42,on
2319,46.7,on
2321,48,on
2320,47.42,on
2320,47.42,on
2321,46.99,on
2322,47.28,on
2321,47.42,on
2320,47.13,on
2320,48,on
2318,47.86,on
2318,47.42,on
2316,47.42,on
2321,46.84,on
2320,49.45,on
2317,46.55,on
2320,46.12,on
2319,46.99,on
2319,45.83,on
2317,46.26,on
2319,47.28,on
2318,47.42,on
2319,46.12,on
2320,47.28,on
2320,48,on
2320,47.86,on
2320,46.12,on
2318,47.13,on
2320,47.13,on
2319,47.42,on
2318,46.26,on
2319,46.84,on
2319,47.42,on
2322,47.86,on
2322,46.84,on
2318,46.7,on
2321,48,on
2322,48,on
2322,45.97,on
2317,47.28,on
2320,47.86,on
2317,47.42,on
2319,47.42,on
2320,46.84,on
2321,46.99,on
2320,49.16,on
2317,46.26,on
2320,46.84,on
2320,48,on
2323,46.26,on
2318,46.12,on
2318,49.2,on
2319,45.1,on
2318,45.54,on
2319,44.81,on
2320,47.28,on
2316,46.26,on
2323,47.28,on
2317,46.84,on
2317,48,on
2322,44.38,on
2320,46.99,on
2319,44.96,on
2320,47.13,on
2321,45.54,on
2324,46.12,on
2317,45.97,on
2320,45.54,on
2321,45.54,on
2321,45.1,on
2319,44.96,on
2320,46.12,on
2320,45.68,on
2319,46.26,on
2320,46.12,on
2321,45.68,on
2321,45.68,on
2319,46.26,on
2319,46.7,on
2319,48.58,on
2321,46.12,on
2322,46.99,on
2317,46.84,on
2319,45.68,on
2321,46.26,on
2322,46.26,on
2318,46.26,on
2320,46.84,on
2322,46.99,on
2321,47.42,on
2317,46.7,on
2319,46.12,on
2320,46.26,on
2322,47.28,on
2317,46.26,on
2319,46.84,on
2320,47.57,on
2322,44.52,on
2318,45.39,on
2320,47.28,on
2320,46.26,on
2322,45.1,on
2319,46.12,on
2319,46.84,on
2323,47.28,on
2318,44.9,on
2320,47.13,on
2318,46.12,on
2319,49.74,on
2321,46.26,on
2318,47.42,on
2319,46.12,on
2320,46.26,on
2322,46.99,on
2318,47.28,on
2319,46.26,on
2322,46.26,on
2320,46.7,on
2318,47.86,on
2319,46.7,on
2321,45.97,on
2318,47.42,on
2316,46.84,on
2322,47.28,on
2320,47.42,on
2320,47.86,on
2318,47.42,on
2320,46.84,on
2322,47.28,on
2320,47.42,on
2317,47.42,on
2321,47.42,on
2316,46.84,on
2321,47.28,on
2318,47.13,on
2319,47.42,on
2322,46.84,on
2320,46.84,on
2318,47.13,on
2320,47.42,on
2323,45.68,on
2321,46.26,on
2321,47.28,on
2315,46.12,on
2329,47.13,on
2323,47.42,on
2317,47.42,on
2319,47.13,on
2323,47.86,on
2321,48,on
2318,47.42,on
2320,46.26,on
2322,46.26,on
2322,48,on
2317,46.84,on
2320,47.13,on
2322,47.28,on
2322,47.42,on
2315,47.28,on
2319,46.12,on
2320,46.26,on
2320,46.84,on
2318,48.15,on
2318,47.42,on
2322,46.84,on
2320,47.28,on
2315,47.42,on
2320,46.84,on
2322,47.42,on
2320,46.99,on
2317,47.13,on
2320,47.28,on
2321,46.7,on
2319,47.28,on
2318,48.15,on
2318,47.28,on
2323,46.84,on
2323,48,on
2317,46.99,on
2320,47.28,on
2323,47.42,on
2321,47.28,on
2317,47.13,on
2321,46.84,on
2322,46.84,on
2321,47.28,on
2319,45.68,on
2320,46.26,on
2321,46.26,on
2321,47.42,on
2320,47.42,on
2319,46.84,on
2322,47.42,on
2324,47.71,on
2318,48.58,on
2320,48.58,on
2322,47.42,on
2321,47.28,on
2317,45.68,on
2320,42.78,on
2322,46.26,on
2319,46.26,on
2318,47.42,on
2320,46.26,on
2321,48.44,on
2322,46.99,on
2316,45.83,on
2321,44.96,on
2321,45.68,on
2320,45.1,on
2318,46.26,on
2320,44.96,on
2322,46.26,on
2322,46.26,on
2317,45.83,on
2321,45.1,on
2322,45.54,on
2323,44.96,on
2317,46.26,on
2321,44.38,on
2322,45.68,on
2320,46.99,on
2318,45.1,on
2322,45.68,on
2323,45.39,on
2320,45.97,on
2317,45.97,on
2322,46.26,on
2323,45.1,on
2321,46.12,on
2318,47.42,on
2320,45.97,on
2322,46.12,on
2318,46.55,on
2317,46.84,on
2321,46.26,on
2322,46.7,on
2323,46.12,on
2318,46.7,on
2321,46.12,on
2323,46.84,on
2322,46.26,on
2317,46.7,on
2321,46.84,on
2322,46.7,on
2321,47.28,on
2317,46.84,on
2320,46.84,on
2322,46.12,on
2321,47.42,on
2318,46.84,on
2322,47.28,on
2322,46.99,on
2321,46.7,on
2320,46.7,on
2320,46.26,on
2323,45.54,on
2321,46.84,on
2317,46.99,on
2321,46.26,on
2323,46.26,on
2320,46.26,on
2320,46.84,on
2320,49.2,on
2321,47.42,on
2322,46.84,on
2322,46.12,on
2319,46.84,on
2321,47.28,on
2322,47.42,on
2320,46.84,on
2321,46.84,on
2322,46.84,on
2322,48.15,on
2322,47.13,on
2321,47.42,on
2326,47.28,on
2325,46.84,on
2330,47.28,on
2322,46.84,on
2321,47.13,on
2320,46.26,on
2319,49.16,on
2323,46.84,on
2322,46.55,on
2322,46.7,on
2316,46.84,on
2345,47.42,on
2324,47.28,on
2323,46.84,on
2319,47.86,on
2322,46.84,on
2323,46.55,on
2322,46.7,on
2320,47.13,on
2321,46.26,on
2324,47.42,on
2321,44.52,on
2322,47.42,on
2320,46.26,on
2323,47.28,on
2322,46.26,on
2321,46.84,on
2320,47.42,on
2322,48.15,on
2321,48,on
2317,46.99,on
2323,47.86,on
2324,46.84,on
2320,47.28,on
2318,46.84,on
2321,46.84,on
2320,47.86,on
2322,46.84,on
2319,47.71,on
2323,46.84,on
2322,46.84,on
2321,47.42,on
2317,48.58,on
2322,46.26,on
2322,48,on
2319,47.42,on
2318,47.86,on
2323,46.84,on
2323,47.42,on
2322,47.42,on
2321,47.42,on
2322,47.86,on
2323,47.28,on
2320,46.12,on
2320,47.13,on
2324,47.28,on
2323,46.84,on
2321,46.26,on
2319,46.84,on
2324,46.99,on
2321,46.7,on
2321,47.42,on
2320,47.42,on
2323,48.29,on
2323,49.16,on
2321,47.28,on
2318,48.58,on
2324,46.84,on
2324,45.83,on
2320,45.83,on
2318,46.26,on
2323,47.28,on
2323,45.1,on
2320,44.23,on
2320,48,on
2323,44.81,on
2322,45.83,on
2320,45.1,on
2322,45.68,on
2324,46.26,on
2323,44.52,on
2321,45.54,on
2321,45.83,on
2324,45.1,on
2323,46.26,on
2320,46.12,on
2318,46.99,on
2324,45.54,on
2323,45.68,on
2320,44.96,on
2320,46.26,on
2324,45.54,on
2323,46.26,on
2321,46.7,on
2322,46.12,on
2323,46.26,on
2325,46.26,on
2321,46.26,on
2317,47.13,on
2324,46.84,on
2324,47.28,on
2321,46.26,on
2318,45.54,on
2324,46.26,on
2323,46.26,on
2322,47.42,on
2320,46.99,on
2325,46.26,on
2324,47.28,on
2320,46.84,on
2321,47.28,on
2326,47.28,on
2327,46.26,on
2322,46.26,on
2320,46.99,on
2324,45.97,on
2325,46.84,on
2322,46.7,on
2320,47.42,on
2324,47.42,on
2326,47.42,on
2320,47.13,on
2321,47.13,on
2326,46.84,on
2326,47.28,on
2321,46.26,on
2324,46.84,on
2330,46.99,on
2325,45.83,on
2324,47.13,on
2321,47.42,on
2328,47.42,on
2327,46.84,on
2325,46.26,on
2326,47.42,on
2327,46.99,on
2326,46.84,on
2322,46.26,on
2325,46.99,on
2328,45.68,on
2327,47.42,on
2324,46.26,on
2324,47.28,on
2326,47.86,on
2326,45.68,on
2320,47.42,on
2321,47.42,on
2330,47.28,on
2325,47.13,on
2321,46.84,on
2325,47.28,on
2328,47.28,on
2325,48.29,on
2324,46.84,on
2324,48.58,on
2328,47.13,on
2321,47.42,on
2339,47.86,on
2329,47.28,on
2327,48.15,on
2327,47.42,on
2326,47.28,on
2323,47.13,on
2327,47.13,on
2327,47.42,on
2324,46.84,on
2325,46.99,on
2328,47.13,on
2327,46.26,on
2325,46.26,on
2323,47.42,on
2328,47.42,on
2326,46.84,on
2321,46.84,on
2326,46.7,on
2327,46.99,on
2326,47.28,on
2326,47.28,on
2323,47.42,on
2325,46.26,on
2328,47.42,on
2324,47.13,on
2324,47.86,on
2325,46.7,on
2326,47.42,on
2322,47.42,on
2324,46.12,on
2326,47.42,on
2326,47.42,on
2326,47.42,on
2324,47.42,on
2327,45.68,on
2326,47.42,on
2332,46.26,on
2326,46.84,on
2328,47.42,on
2325,46.84,on
2325,46.7,on
2326,48.15,on
2327,46.99,on
2325,47.42,on
2326,48.58,on
2324,48,on
2327,45.97,on
2325,46.84,on
2324,47.42,on
2327,47.42,on
2327,46.99,on
2323,46.84,on
2326,47.42,on
2323,48.15,on
2328,49.2,on
2324,46.7,on
2325,46.84,on
2325,46.12,on
2327,45.97,on
2323,46.26,on
2324,47.86,on
2325,46.84,on
2328,45.97,on
2325,45.54,on
2325,46.7,on
2326,46.12,on
2327,44.52,on
2326,45.68,on
2328,45.68,on
2325,45.83,on
2327,45.1,on
2324,46.12,on
2324,46.12,on
2325,46.12,on
2328,46.12,on
2325,46.26,on
2324,46.84,on
2326,46.41,on
2327,46.26,on
2325,45.68,on
2325,48,on
2328,48.44,on
2327,46.26,on
2326,46.12,on
2325,46.99,on
2326,46.26,on
2328,46.12,on
2324,46.12,on
2324,47.42,on
2326,46.99,on
2325,46.84,on
2324,45.97,on
2325,46.26,on
2326,46.84,on
2325,47.42,on
2324,45.97,on
2325,46.26,on
2325,47.42,on
2325,46.26,on
2326,46.26,on
2324,48.29,on
2327,46.26,on
2326,45.97,on
2324,46.26,on
2325,46.26,on
2325,47.28,on
2326,46.84,on
2325,46.12,on
2322,46.26,on
2324,46.84,on
2327,46.26,on
2324,46.7,on
2324,44.96,on
2327,46.26,on
2328,46.26,on
2324,46.26,on
